mean,std,min,max,median,skewness,kurtosis,total_energy,peak_frequency,bandwidth,positive_ratio,negative_ratio,label
0.003567160176646655,0.03351612642499176,-0.3003841002284929,0.2049979219247235,0.003666165107843536,-2.126176002058812,35.062322890912746,240.52823087633408,42,129,0.7728571428571429,0.2271428571428571,WALKING
0.0035787259999917114,0.028273911922198327,-0.23901386235312627,0.1560904887263348,0.0037452205005713566,-2.047391857691986,28.394250031096277,198.64588066164868,42,121,0.82,0.18000000000000005,WALKING
0.003581088866826396,0.018956267506144608,-0.169102719683517,0.10932168847204835,0.0036565153384862737,-2.4193134904768385,35.600668185791264,138.01499037253643,0,125,0.83,0.17000000000000004,WALKING
0.003466234838144969,0.021875979721985385,-0.18945040439123884,0.12201296787295893,0.003528465946123307,-2.2044334950830486,31.527904771595026,164.8180602371872,658,127,0.79,0.20999999999999996,WALKING
0.003641743820181107,0.019099299519192176,-0.17476587938846352,0.10533863946721897,0.003775319474906612,-2.8500632388290787,37.48062181917586,138.85919399093694,42,133,0.81,0.18999999999999995,WALKING
0.00360455435380894,0.02004663534362298,-0.1599327992222895,0.11656419289923045,0.003826716819334465,-1.8122256079630297,26.591762209441075,139.58117908494748,42,121,0.8142857142857143,0.18571428571428572,WALKING
0.003429851695841976,0.019376086288154924,-0.1743474921958957,0.11822523111868216,0.0033835959524740177,-2.516130108017413,37.225148544302336,142.55832848500495,41,125,0.8242857142857143,0.1757142857142857,WALKING
0.0036636895418137743,0.013380939231413586,-0.1213906630880145,0.08233160938445983,0.0037192196400301484,-3.1467430346655165,39.77145106272748,101.9361934845075,0,127,0.8614285714285714,0.13857142857142857,WALKING
0.0036793581174617974,0.01500862088241145,-0.1420263162220269,0.08828299129895252,0.0036045023138628076,-3.5551597435997704,43.875153221415886,115.53546338142297,0,123,0.8842857142857142,0.11571428571428577,WALKING
0.00362868529277078,0.030316156569701665,-0.25761732188750236,0.16949475186979243,0.0037022111384324204,-2.0868968207324072,29.671676832432723,206.43500904346428,658,109,0.8314285714285714,0.1685714285714286,WALKING
0.0034821096600376237,0.017833109109474492,-0.15705895053959712,0.10307523270429049,0.00348606813672595,-2.337828953972305,34.365334723051035,129.8590968270544,0,127,0.8328571428571429,0.16714285714285715,WALKING
0.003530493267789199,0.01301067805792251,-0.11620391807414508,0.07752149793876673,0.0035573737981922137,-2.764069826113068,38.598028413780874,96.93026839724101,0,113,0.8671428571428571,0.1328571428571429,WALKING
