2.3703,2.46826,2.08984,2.56226,2.50793,2.50061,2.52533,2.51678,2.52167,2.4176,2.29889,2.59766
2.36786,2.53021,2.03674,2.39044,2.51221,2.50153,2.52747,2.51373,2.44659,2.41547,2.15698,2.56989
2.22656,2.58545,2.07977,2.43561,2.5235,2.49969,2.50641,2.51892,2.37549,2.4292,2.10327,2.55981
2.16217,2.53693,2.19055,2.5528,2.5116,2.49146,2.51251,2.5238,2.37244,2.453,2.04559,2.58453
2.26044,2.49603,2.19605,2.50732,2.52167,2.49695,2.50671,2.53052,2.3587,2.50336,2.02759,2.54822
2.43774,2.54791,2.64954,2.61017,2.50244,2.52045,2.53448,2.51129,2.24884,2.56592,2.03796,2.49634
2.46491,2.55188,2.58972,2.48016,2.50671,2.53235,2.52838,2.50488,2.09351,2.61169,2.03247,2.48352
2.73407,2.55615,2.76855,2.38098,2.50671,2.52747,2.54517,2.5351,2.06665,2.6358,2.19452,2.44598
2.81525,2.47253,2.98279,2.54913,2.52899,2.51984,2.51953,2.53815,2.26257,2.62543,2.41852,2.40784
2.93335,2.4234,3.01086,2.46491,2.53845,2.51373,2.54303,2.50336,2.46735,2.61169,2.60834,2.35657
2.94006,2.48596,3.38837,2.49451,2.51801,2.5116,2.53906,2.49023,2.62299,2.60712,2.67731,2.32727
2.9245,2.58759,3.26965,2.54242,2.52777,2.52014,2.52625,2.48261,2.69257,2.60529,2.73651,2.3764
2.87079,2.5528,3.08716,2.58972,2.55157,2.52014,2.53845,2.48474,2.75055,2.59583,2.77405,2.42737
2.73071,2.50946,3.08136,2.60162,2.5708,2.5177,2.52716,2.50519,2.80792,2.56378,2.86804,2.51251
2.81799,2.48138,2.95868,2.53082,2.52563,2.52228,2.51678,2.51465,2.85492,2.52563,2.89246,2.58148
2.80792,2.49603,2.8479,2.40601,2.50275,2.53387,2.52075,2.51892,2.82501,2.51495,2.92297,2.55676
2.58698,2.46918,2.48474,2.49786,2.49695,2.53571,2.53693,2.53235,2.7301,2.50244,2.91321,2.51312
2.49969,2.47192,2.23084,2.52075,2.51434,2.53082,2.52563,2.53479,2.66724,2.45758,2.84515,2.52045
2.435,2.47406,2.10205,2.54486,2.53723,2.51343,2.50366,2.55646,2.66113,2.39655,2.83814,2.54669
2.24091,2.51556,1.93329,2.62085,2.5238,2.49023,2.49176,2.54791,2.69135,2.36572,2.71668,2.59766
2.0639,2.53082,1.68518,2.47803,2.52258,2.48169,2.49054,2.55066,2.63397,2.37457,2.56927,2.62268
1.90155,2.54883,1.67114,2.46216,2.50641,2.48688,2.51007,2.52869,2.55127,2.40479,2.4057,2.62329
1.7514,2.52106,1.35254,2.63458,2.5238,2.48383,2.51526,2.51404,2.45941,2.41821,2.30072,2.63214
1.84113,2.53571,1.65802,2.41852,2.53845,2.48779,2.53113,2.51221,2.39838,2.43011,2.28638,2.62207
2.10815,2.53876,1.75232,2.45972,2.52899,2.49207,2.50336,2.51495,2.34161,2.45422,2.26074,2.60895
2.18536,2.48871,1.86005,2.41638,2.5174,2.50793,2.52716,2.50946,2.25555,2.50763,2.20367,2.5885
2.20276,2.47986,2.23358,2.41028,2.4942,2.51923,2.50732,2.49939,2.19299,2.55707,2.11334,2.53815
2.30255,2.5296,2.28943,2.547,2.53571,2.5293,2.52258,2.50793,2.18353,2.59277,2.09564,2.46857
2.63763,2.59918,2.9364,2.51038,2.56775,2.53448,2.53357,2.50641,2.26532,2.6178,2.16705,2.39075
2.89032,2.60406,3.12897,2.47864,2.56439,2.5415,2.53967,2.5061,2.36115,2.63489,2.30042,2.33307
3.0835,2.5351,3.35053,2.54395,2.51465,2.54486,2.54456,2.50305,2.42828,2.64526,2.36237,2.30713
