0.07093,-0.0017881,0.075698,0.087917,-0.10252,-0.011027,-0.040531,0.35167,0.24229,-0.14216,0.22233,0.14365
0.10997,-0.025332,0.098646,0.067055,-0.090301,0.015199,-0.055134,0.35077,0.29027,-0.12785,0.1964,0.15408
0.14722,-0.037253,0.1359,0.050962,-0.095069,0.013411,-0.064373,0.34869,0.3311,-0.082552,0.17732,0.16063
0.16898,-0.060499,0.17315,0.049174,-0.10282,-0.014007,-0.084341,0.34034,0.35107,-0.036955,0.16093,0.17345
0.17732,-0.10163,0.19431,0.038445,-0.094473,-0.018477,-0.091493,0.31352,0.35226,-0.0080466,0.12934,0.17643
0.17852,-0.12338,0.19938,0.014007,-0.081956,-0.025332,-0.086129,0.29027,0.36091,0.011325,0.09656,0.15944
0.1657,-0.11563,0.20087,-0.017285,-0.053644,-0.058413,-0.098348,0.28402,0.35971,0.025034,0.07093,0.13918
0.15676,-0.11265,0.21607,-0.048578,-0.031888,-0.054538,-0.10818,0.27299,0.34481,0.021458,0.047386,0.13232
0.14931,-0.12159,0.23037,-0.080466,-0.021458,-0.035763,-0.097454,0.2408,0.32723,0.014305,0.02861,0.12636
0.13024,-0.12726,0.23246,-0.10967,0.0071526,-0.054836,-0.086129,0.20236,0.29474,0.0074506,0.0053644,0.13441
0.11593,-0.12994,0.22173,-0.1201,0.043213,-0.063479,-0.077188,0.17911,0.25958,-0.0050664,-0.021458,0.15557
0.11921,-0.14126,0.20206,-0.11593,0.061989,-0.045598,-0.060797,0.15289,0.23335,-0.0035763,-0.059903,0.14395
0.12815,-0.14752,0.19491,-0.11295,0.054538,-0.028014,-0.04977,0.11414,0.19848,0.016391,-0.10967,0.10043
0.12159,-0.14722,0.19729,-0.12279,0.067949,-0.019968,-0.038743,0.087023,0.13649,0.031292,-0.14305,0.061691
0.10401,-0.16332,0.20117,-0.13888,0.11921,-0.02563,-0.018179,0.069439,0.081658,0.036061,-0.16481,0.064671
0.10401,-0.17315,0.1967,-0.15438,0.16332,-0.0453,-0.0047684,0.035167,0.061095,0.05126,-0.18537,0.084639
0.10669,-0.15199,0.1806,-0.16928,0.17852,-0.078976,0.013411,-0.0083447,0.04977,0.077486,-0.1955,0.078082
0.093579,-0.12577,0.17375,-0.17643,0.16898,-0.078976,0.035763,-0.042915,0.02265,0.084043,-0.20683,0.051856
0.080168,-0.11384,0.17762,-0.17256,0.15467,-0.045598,0.042915,-0.078678,-0.010133,0.056624,-0.22739,0.01967
0.082552,-0.094771,0.17673,-0.16093,0.12517,-0.041127,0.053644,-0.11414,-0.032485,0.034273,-0.24766,0.00059605
0.10908,-0.071526,0.166,-0.14067,0.097752,-0.050664,0.070632,-0.13679,-0.045002,0.042915,-0.2569,-0.00089407
0.13441,-0.064969,0.14871,-0.10848,0.10729,-0.037253,0.083148,-0.15736,-0.044703,0.065863,-0.25809,0.0020862
0.11981,-0.061691,0.12487,-0.081956,0.13232,-0.02414,0.10222,-0.19878,-0.04828,0.099838,-0.25839,-0.0095367
0.076592,-0.056028,0.10133,-0.069737,0.12964,-0.022352,0.11414,-0.24378,-0.061691,0.14484,-0.24945,-0.034273
0.043213,-0.050962,0.087619,-0.050366,0.084639,-0.0068545,0.11176,-0.26047,-0.068843,0.17434,-0.23335,-0.042319
0.044107,-0.043213,0.0754,-0.015795,0.062883,0.011921,0.11683,-0.26524,-0.066757,0.1657,-0.21219,-0.033379
0.064671,-0.022352,0.061393,0.022352,0.07391,0.018179,0.12726,-0.27806,-0.063479,0.14514,-0.18179,-0.032187
0.065863,0.0092387,0.043511,0.049472,0.083447,0.014007,0.13649,-0.29117,-0.060797,0.14871,-0.15587,-0.044703
0.042319,0.023246,0.018179,0.076592,0.073612,0.012815,0.13888,-0.29773,-0.049174,0.14633,-0.13471,-0.053942
0.016689,0.034273,-0.012219,0.11832,0.045896,0.019073,0.135,-0.29892,-0.039935,0.10759,-0.11325,-0.059903
-0.0077486,0.072718,-0.043809,0.15974,0.070333,0.025928,0.13232,-0.30816,-0.034571,0.057817,-0.083745,-0.075698
-0.0301,0.10848,-0.070632,0.17822,0.094771,0.049472,0.12368,-0.31263,-0.031292,0.032485,-0.033379,-0.094175
-0.053346,0.12904,-0.092089,0.18001,0.062883,0.073612,0.10997,-0.28372,-0.040829,0.02414,0.015199,-0.089407
-0.07987,0.14246,-0.10729,0.19282,0.02861,0.08285,0.10729,-0.24408,-0.051856,0.016391,0.044405,-0.07242
-0.091493,0.14514,-0.11951,0.21189,0.015199,0.10848,0.11057,-0.21577,-0.060797,0.0038743,0.074506,-0.062585
-0.089407,0.14782,-0.12755,0.23216,0.028908,0.14752,0.10371,-0.19819,-0.066459,-0.013411,0.1049,-0.057518
-0.089407,0.15467,-0.13411,0.25749,0.042319,0.15467,0.098944,-0.17554,-0.061095,-0.022352,0.12964,-0.055432
-0.095367,0.16004,-0.14961,0.27239,0.047684,0.14335,0.10312,-0.13769,-0.04828,-0.016391,0.1663,-0.05424
-0.10252,0.1508,-0.15855,0.26882,0.05573,0.16391,0.095367,-0.10103,-0.051558,0.0095367,0.19759,-0.059605
-0.09656,0.13828,-0.14395,0.24199,0.058413,0.18388,0.071824,-0.054836,-0.069439,0.032485,0.21249,-0.056624
-0.083148,0.14126,-0.11295,0.21815,0.035763,0.17196,0.049472,-0.0038743,-0.07093,0.020564,0.22978,-0.035167
-0.074208,0.13977,-0.080764,0.20802,0.0047684,0.16153,0.046194,0.033379,-0.054538,0.0017881,0.23812,-0.0068545
-0.07242,0.13798,-0.067353,0.19163,0.0089407,0.15676,0.044703,0.068247,-0.036359,0.0083447,0.24229,0.014901
-0.073612,0.1359,-0.064075,0.18537,0.017285,0.1353,0.020564,0.095963,-0.035763,0.0071526,0.25004,0.020862
-0.05722,0.11355,-0.050664,0.18507,0.010133,0.11802,-0.012219,0.13053,-0.044405,-0.013709,0.24766,0.023842
-0.019372,0.094175,-0.031292,0.17464,-0.015497,0.11951,-0.039637,0.1809,-0.040233,-0.016689,0.2414,0.024438
0.0,0.095367,-0.0080466,0.1502,-0.028908,0.11176,-0.054538,0.22441,-0.02116,-0.013709,0.23484,0.024736
-0.015795,0.094771,0.0083447,0.1201,-0.03159,0.090897,-0.065565,0.25153,-0.00029802,-0.017881,0.22173,0.042617
-0.042021,0.072718,0.014603,0.1052,-0.046492,0.071526,-0.07838,0.25779,0.0017881,-0.013113,0.20593,0.066757
-0.044405,0.040531,0.021756,0.092387,-0.021458,0.047684,-0.083447,0.26017,-0.0077486,0.0017881,0.19997,0.07987
-0.011325,0.025034,0.02712,0.071526,-0.0071526,0.026524,-0.087917,0.27418,-0.0086427,-0.00089407,0.19193,0.081956
0.011623,0.02116,0.034869,0.054538,-0.0092387,0.019073,-0.086129,0.30309,0.0089407,-0.023246,0.1657,0.081658
0.0071526,0.015199,0.042021,0.045598,0.0020862,0.0086427,-0.058711,0.33557,0.035465,-0.015795,0.13173,0.080466
0.0,0.010729,0.044107,0.029504,-0.020266,-0.012219,-0.026822,0.34153,0.051856,0.021756,0.098348,0.084639
-0.011027,-0.0065565,0.047684,0.010133,-0.030398,-0.035167,-0.014305,0.32306,0.064969,0.044405,0.071526,0.091195
-0.0053644,-0.033975,0.047982,0.0074506,-0.01967,-0.048578,-0.013411,0.29236,0.080168,0.02116,0.060499,0.094473
0.010431,-0.030398,0.042617,0.0080466,-0.01967,-0.051558,-0.017583,0.25511,0.097156,-0.017285,0.052452,0.10759
0.014305,-0.015199,0.036955,0.0077486,-0.044107,-0.056326,-0.0056624,0.22769,0.1058,-0.0065565,0.027418,0.10639
0.023842,-0.028014,0.036657,0.0050664,-0.069141,-0.058711,0.014007,0.22918,0.10103,0.018775,-0.0098348,0.092089
0.036359,-0.04679,0.035167,-0.014901,-0.047386,-0.066757,0.012517,0.25094,0.10133,0.017583,-0.042021,0.089407
0.048876,-0.054538,0.02712,-0.042021,-0.017285,-0.084639,0.013709,0.23514,0.10818,0.0059605,-0.068843,0.083745
0.061691,-0.05722,0.016987,-0.055432,-0.020564,-0.085831,0.016391,0.1812,0.11384,-0.013411,-0.089407,0.080764
0.061393,-0.067353,0.016689,-0.05424,-0.042617,-0.073016,0.018775,0.13739,0.11444,-0.039041,-0.096858,0.090599
0.057817,-0.083148,0.032783,-0.063181,-0.046492,-0.072718,0.029504,0.093877,0.10699,-0.053942,-0.10252,0.095367
0.058115,-0.077486,0.054538,-0.085533,-0.049174,-0.067055,0.015199,0.052154,0.090897,-0.051856,-0.11653,0.077188
0.064075,-0.061691,0.073612,-0.10014,-0.045896,-0.05573,-0.0026822,0.029802,0.070632,-0.058115,-0.13143,0.052154
0.08136,-0.053346,0.074804,-0.09805,-0.025928,-0.063479,-0.0014901,0.0056624,0.057518,-0.067949,-0.14454,0.03159
0.08285,-0.050962,0.05722,-0.07987,-0.034571,-0.04679,-0.0098348,-0.041425,0.046492,-0.050366,-0.15885,0.010729
0.07093,-0.069439,0.052452,-0.061691,-0.034273,-0.020564,-0.019073,-0.096858,0.041723,-0.0062585,-0.1657,0.0080466
0.074506,-0.087321,0.064373,-0.062883,-0.022352,-0.029206,-0.02116,-0.12904,0.038147,0.027716,-0.14752,0.018179
0.077784,-0.074208,0.073612,-0.065267,-0.026226,-0.043511,-0.023842,-0.1359,0.023544,0.02116,-0.1213,0.0059605
0.074208,-0.053346,0.077784,-0.05424,-0.0301,-0.056326,-0.020564,-0.14186,0.015497,0.012517,-0.10848,-0.022054
0.063181,-0.039041,0.07242,-0.042915,-0.045002,-0.045896,-0.016987,-0.16093,0.016987,0.023842,-0.088811,-0.030696
0.033379,-0.02712,0.066161,-0.02563,-0.044405,-0.018477,-0.022352,-0.18716,0.018775,0.030398,-0.079274,-0.017881
0.0080466,-0.010133,0.065863,0.0017881,-0.02563,-0.0053644,-0.034273,-0.22143,0.014603,0.030696,-0.081956,0.0011921
-0.00059605,0.011921,0.050664,0.029504,-0.012815,-0.0053644,-0.045896,-0.23037,0.0092387,0.026524,-0.061989,0.024736
-0.00089407,0.017583,0.022352,0.054836,0.01967,-0.017285,-0.056028,-0.18954,0.014603,0.0083447,-0.047684,0.042915
0.0056624,0.02116,-0.0014901,0.071228,0.059009,-0.0074506,-0.05573,-0.15765,0.017285,-0.026822,-0.053346,0.031888
-0.00089407,0.030696,-0.0035763,0.077784,0.052452,0.0062585,-0.047684,-0.16272,0.0071526,-0.060499,-0.050068,0.0056624
-0.030398,0.024736,0.013709,0.069141,0.023246,0.0053644,-0.047088,-0.18507,-0.0014901,-0.066161,-0.042021,0.0059605
-0.067651,0.025928,0.015199,0.053942,0.011027,0.0032783,-0.042617,-0.18626,-0.011325,-0.050962,-0.038743,0.0301
-0.089109,0.045896,-0.0053644,0.050962,0.013411,-0.011623,-0.032783,-0.15676,-0.020564,-0.042915,-0.032485,0.056326
-0.071824,0.053644,-0.029504,0.059009,0.057518,-0.0083447,-0.01967,-0.13143,-0.016689,-0.032485,-0.02712,0.055432
-0.039339,0.042319,-0.035465,0.069439,0.1061,0.0038743,-0.0053644,-0.096262,-0.010729,0.0071526,-0.023842,0.026524
-0.036955,0.043809,-0.012815,0.080168,0.094473,0.0095367,-0.0098348,-0.075102,-0.0065565,0.050068,-0.028312,0.014305
-0.056028,0.059605,0.011623,0.090301,0.066459,0.016391,-0.0071526,-0.090301,-0.0029802,0.064671,-0.045896,0.014007
-0.069439,0.058115,0.010729,0.092387,0.092387,-0.0074506,0.02116,-0.098944,-0.0041723,0.056922,-0.042021,0.014901
-0.070035,0.05722,-0.011325,0.090599,0.13858,-0.026822,0.042021,-0.07838,-0.0086427,0.046492,-0.018775,0.025928
-0.057518,0.074506,-0.022948,0.09805,0.13143,-0.023246,0.047982,-0.035465,0.00029802,0.042915,0.0020862,0.02265
-0.040531,0.077188,-0.0023842,0.10967,0.11444,-0.027418,0.049472,-0.016987,0.012517,0.040531,0.023544,-0.015497
-0.019968,0.076294,0.031888,0.11325,0.12368,-0.029802,0.056326,-0.024438,0.014603,0.037551,0.03159,-0.053942
-0.0056624,0.10014,0.050366,0.10759,0.11206,-0.036657,0.070632,-0.026524,0.016689,0.056624,0.033379,-0.044107
-0.0056624,0.11325,0.039637,0.11325,0.1052,-0.051856,0.088811,-0.016093,0.013113,0.095069,0.050366,-0.021458
0.0020862,0.092685,0.02116,0.14484,0.14007,-0.046492,0.1058,0.0059605,0.017583,0.12219,0.084043,-0.03159
0.017583,0.086725,0.019073,0.17226,0.17762,-0.02116,0.10878,0.02414,0.027716,0.14931,0.11235,-0.043213
0.018477,0.1055,0.038743,0.1806,0.18954,-0.0014901,0.11623,0.053942,0.02414,0.18567,0.1207,-0.035763
0.012517,0.11742,0.059605,0.1812,0.18418,-0.0053644,0.13918,0.067651,0.023544,0.2107,0.12726,-0.034571
0.018477,0.12189,0.056922,0.17196,0.16123,-0.0047684,0.15944,0.051558,0.026822,0.21607,0.14216,-0.043511
0.047088,0.11086,0.037253,0.16034,0.13769,0.015497,0.18328,0.059009,0.03159,0.21577,0.15885,-0.044107
0.067353,0.096858,0.017881,0.15944,0.16749,0.018775,0.1967,0.083745,0.035763,0.23752,0.16898,-0.029802
0.042915,0.09656,0.018477,0.16421,0.18775,0.050068,0.19461,0.09954,0.036359,0.26435,0.17077,-0.014603
0.010729,0.10133,0.032485,0.15706,0.14544,0.09954,0.20981,0.10669,0.034273,0.25243,0.15825,-0.014007
0.0080466,0.092387,0.035465,0.14096,0.12338,0.1058,0.22411,0.11414,0.026524,0.19789,0.14007,-0.019968
0.032187,0.057518,0.022352,0.12994,0.10163,0.13083,0.23276,0.11623,0.017285,0.14067,0.13292,-0.016689
0.05573,0.033975,-0.0080466,0.11921,0.062585,0.15408,0.24021,0.1052,0.0014901,0.11384,0.12517,-0.0014901
0.043213,0.038445,-0.030398,0.10371,0.060797,0.15885,0.21398,0.11206,-0.019372,0.11235,0.12308,-0.013411
0.018775,0.038445,-0.034571,0.090301,0.077188,0.19252,0.18805,0.15318,-0.033975,0.10937,0.12577,-0.042021
0.013709,0.014007,-0.032783,0.077486,0.065565,0.21964,0.17375,0.18567,-0.042319,0.084937,0.11325,-0.015497
0.019968,-0.0095367,-0.033379,0.054836,0.012219,0.2268,0.14544,0.18328,-0.048876,0.032485,0.097752,0.012219
0.012517,-0.011027,-0.05275,0.034273,-0.045002,0.21309,0.12338,0.15676,-0.067949,-0.022352,0.082552,-0.0014901
-0.027716,-0.010729,-0.073314,0.024736,-0.07689,0.21607,0.090897,0.12755,-0.095069,-0.061393,0.059307,-0.016689
-0.063777,-0.013709,-0.076592,0.017881,-0.084341,0.25123,0.042617,0.12785,-0.10848,-0.10043,0.041723,-0.036955
-0.057817,-0.018179,-0.071228,0.0092387,-0.084341,0.24021,0.011027,0.14424,-0.11295,-0.12219,0.039637,-0.050664
-0.036359,-0.029802,-0.063479,-0.0089407,-0.11206,0.21368,-0.018477,0.1508,-0.11683,-0.11951,0.026524,-0.048876
-0.046194,-0.050664,-0.060797,-0.017583,-0.14454,0.22382,-0.044703,0.1359,-0.11772,-0.11325,-0.0047684,-0.031888
-0.094175,-0.055134,-0.066459,-0.0086427,-0.15229,0.21785,-0.065863,0.090897,-0.11832,-0.11683,-0.033379,-0.011325
-0.12815,-0.035465,-0.073612,0.0029802,-0.16689,0.18775,-0.097156,0.05722,-0.11623,-0.14096,-0.045002,-0.0092387
-0.10878,-0.036061,-0.079572,0.014007,-0.18179,0.15765,-0.11891,0.042319,-0.10252,-0.17196,-0.038147,-0.0083447
-0.075996,-0.050962,-0.077188,0.016689,-0.17136,0.135,-0.14454,0.033081,-0.077486,-0.18716,-0.027418,-0.0017881
-0.084043,-0.059903,-0.051856,0.011921,-0.16481,0.11027,-0.17375,0.036657,-0.049472,-0.18328,-0.029802,0.022948
-0.11086,-0.066757,-0.024438,-0.0035763,-0.19163,0.059903,-0.18209,0.025034,-0.030398,-0.16749,-0.049472,0.040829
-0.099242,-0.069737,-0.019372,-0.013113,-0.22888,0.018775,-0.19222,0.0011921,-0.020862,-0.16242,-0.063479,0.016093
-0.05424,-0.076294,-0.025332,-0.0068545,-0.23574,-0.014007,-0.20087,-0.018477,-0.0020862,-0.18686,-0.057518,0.0050664
-0.023246,-0.081956,-0.0301,-0.011325,-0.22888,-0.07093,-0.20474,-0.02563,0.029802,-0.2262,-0.048578,0.013709
-0.024736,-0.085235,-0.022054,-0.022054,-0.22382,-0.11802,-0.21636,-0.02414,0.064671,-0.24617,-0.048578,0.02712
-0.033081,-0.087023,0.0095367,-0.026226,-0.22411,-0.13918,-0.21577,-0.040829,0.095069,-0.22918,-0.061095,0.057817
-0.012219,-0.088215,0.050962,-0.025332,-0.24348,-0.16987,-0.21011,-0.060797,0.11474,-0.19461,-0.078976,0.088811
0.033677,-0.093579,0.071526,-0.0301,-0.23395,-0.21696,-0.21368,-0.062883,0.1353,-0.17971,-0.089705,0.1207
0.078678,-0.095665,0.064969,-0.044703,-0.20027,-0.2414,-0.21517,-0.060797,0.15289,-0.1967,-0.087917,0.1204
0.10103,-0.099838,0.054836,-0.050962,-0.19789,-0.25451,-0.21368,-0.05573,0.15497,-0.21458,-0.080168,0.089109
0.098646,-0.11086,0.064969,-0.05126,-0.20504,-0.27388,-0.20802,-0.051856,0.15885,-0.20444,-0.081062,0.094771
0.10848,-0.121,0.10371,-0.061095,-0.2116,-0.27061,-0.20295,-0.071824,0.16987,-0.19222,-0.092983,0.121
0.13083,-0.11921,0.14395,-0.084341,-0.20057,-0.26017,-0.19521,-0.10192,0.17852,-0.19729,-0.10073,0.11384
0.14633,-0.09954,0.15616,-0.10043,-0.16183,-0.26584,-0.18358,-0.10788,0.18418,-0.19491,-0.090897,0.094175
0.166,-0.081658,0.14454,-0.092685,-0.11712,-0.26822,-0.18984,-0.093579,0.18388,-0.18626,-0.080168,0.087023
0.17792,-0.073314,0.13053,-0.073016,-0.069737,-0.25272,-0.19401,-0.089705,0.17792,-0.18567,-0.076294,0.08285
0.17852,-0.061989,0.14067,-0.056326,-0.045896,-0.23663,-0.18865,-0.090599,0.15557,-0.18358,-0.072718,0.082552
0.17494,-0.044107,0.16272,-0.053644,-0.019073,-0.23395,-0.20236,-0.084639,0.12428,-0.16093,-0.070035,0.070333
0.14991,-0.025332,0.16987,-0.050366,0.019968,-0.23276,-0.20355,-0.093877,0.1052,-0.11981,-0.063181,0.037253
0.11563,-0.013411,0.15199,-0.029504,0.02861,-0.22829,-0.18448,-0.096858,0.090897,-0.079572,-0.057817,0.0032783
0.091493,-0.011325,0.11623,-0.0017881,0.055134,-0.2256,-0.17285,-0.088215,0.071526,-0.036955,-0.045896,-0.0068545
0.07242,-0.0041723,0.10014,0.015497,0.11295,-0.20534,-0.1502,-0.068247,0.048578,0.0089407,-0.028908,0.0032783
0.066757,0.018477,0.097752,0.013709,0.15259,-0.16481,-0.121,-0.033677,0.033975,0.049174,-0.025928,-0.014901
0.059009,0.022948,0.084043,0.0065565,0.16153,-0.14454,-0.090301,-0.033677,0.022352,0.091493,-0.03159,-0.046492
0.021458,0.013709,0.059307,0.012219,0.17345,-0.15169,-0.039339,-0.055432,-0.0020862,0.13888,-0.036955,-0.039339
-0.013411,0.029802,0.026226,0.039637,0.23246,-0.1502,0.018179,-0.069141,-0.028908,0.1955,-0.052154,-0.0301
-0.017881,0.053346,0.017285,0.065565,0.29057,-0.14842,0.067055,-0.064671,-0.056028,0.25481,-0.062883,-0.059307
-0.015199,0.056326,0.029206,0.059307,0.27984,-0.14633,0.10908,-0.053942,-0.073016,0.30309,-0.034571,-0.081658
-0.010133,0.049174,0.032187,0.036657,0.25332,-0.10222,0.15348,-0.063181,-0.056624,0.33796,-0.020862,-0.069141
-0.018179,0.05126,0.026226,0.037551,0.27746,-0.081062,0.19789,-0.044107,-0.05573,0.36031,-0.032187,-0.054538
-0.05275,0.065267,0.0071526,0.068843,0.3022,-0.086427,0.23961,-0.022352,-0.077486,0.37789,-0.029802,-0.077188
-0.067353,0.080466,-0.011623,0.092983,0.30726,-0.057817,0.28074,-0.033975,-0.083148,0.38743,-0.040531,-0.11533
-0.061691,0.084043,-0.032783,0.097156,0.32455,-0.063181,0.31203,-0.023544,-0.11235,0.36716,-0.022054,-0.1213
-0.060201,0.08136,-0.067949,0.10103,0.31501,-0.059307,0.33379,-0.0044703,-0.1362,0.31769,0.027418,-0.12696
-0.074804,0.096262,-0.097454,0.10729,0.26643,0.014007,0.35673,0.0062585,-0.12875,0.27239,0.039935,-0.13202
-0.11832,0.12219,-0.11533,0.11712,0.23961,0.093877,0.38236,0.011325,-0.14424,0.26494,0.035167,-0.12189
-0.14305,0.13024,-0.12487,0.13918,0.24974,0.13649,0.39607,0.019073,-0.1654,0.28431,0.049174,-0.14246
-0.14126,0.12815,-0.14365,0.16332,0.25779,0.14603,0.39846,0.0301,-0.19133,0.29206,0.069737,-0.17762
-0.1505,0.1362,-0.18537,0.16898,0.26524,0.18209,0.39279,0.011921,-0.22173,0.2709,0.080764,-0.18805
-0.17822,0.13947,-0.22382,0.16898,0.26852,0.24229,0.37372,0.021458,-0.22173,0.23574,0.10043,-0.1663
-0.20415,0.12934,-0.24855,0.17613,0.23097,0.29266,0.36508,0.061393,-0.22233,0.21935,0.12368,-0.14186
-0.20236,0.13053,-0.24617,0.18537,0.18686,0.3323,0.35733,0.068843,-0.23931,0.22233,0.12487,-0.135
-0.21398,0.14007,-0.22709,0.18477,0.17017,0.35703,0.32306,0.059903,-0.24408,0.21577,0.12398,-0.12696
-0.24408,0.13739,-0.23514,0.17285,0.15378,0.36895,0.29057,0.064671,-0.23305,0.19521,0.13322,-0.1353
-0.25749,0.13679,-0.24766,0.18239,0.12338,0.37879,0.27299,0.075698,-0.22382,0.17136,0.1359,-0.13322
-0.25213,0.13918,-0.24527,0.20653,0.076294,0.42081,0.23782,0.052154,-0.22918,0.16332,0.1353,-0.087917
-0.21636,0.12606,-0.23693,0.21636,0.024736,0.45538,0.18746,0.039339,-0.21577,0.16779,0.14454,-0.043511
-0.18418,0.10699,-0.22024,0.21249,-0.0092387,0.44823,0.1511,0.075102,-0.16481,0.12815,0.15378,-0.018179
-0.17315,0.093281,-0.20355,0.20325,-0.030696,0.44197,0.11921,0.09656,-0.1204,0.045002,0.14454,-0.014007
-0.15616,0.077784,-0.17762,0.19819,-0.045896,0.42349,0.085831,0.085235,-0.092685,-0.011325,0.14693,-0.013113
-0.15259,0.050068,-0.14335,0.18746,-0.05424,0.38832,0.068247,0.076592,-0.072122,-0.036061,0.16838,0.012219
-0.16063,0.018775,-0.10699,0.17136,-0.073016,0.35077,0.043213,0.10252,-0.052154,-0.05275,0.16928,0.05424
-0.14216,-0.011325,-0.074506,0.15378,-0.11474,0.30488,0.0023842,0.11981,-0.0065565,-0.067949,0.16332,0.086725
-0.087321,-0.042021,-0.05722,0.12636,-0.17911,0.25839,-0.025034,0.10908,0.044703,-0.098646,0.15795,0.086725
-0.031292,-0.064969,-0.037849,0.10133,-0.23633,0.20415,-0.048876,0.12308,0.0754,-0.13471,0.14782,0.07987
-0.014305,-0.094771,-0.019372,0.080764,-0.2265,0.16063,-0.071824,0.14573,0.083447,-0.15765,0.12845,0.10103
-0.025928,-0.11802,0.0023842,0.05275,-0.18358,0.14186,-0.085831,0.15974,0.1052,-0.17256,0.10431,0.15169
-0.018775,-0.11355,0.02861,0.0044703,-0.17405,0.1207,-0.12219,0.16481,0.14871,-0.19729,0.095367,0.17226
0.015497,-0.11951,0.039935,-0.05275,-0.21815,0.08136,-0.16153,0.15855,0.1663,-0.23395,0.07838,0.15289
0.036061,-0.13769,0.060499,-0.073612,-0.28491,0.029802,-0.17047,0.14901,0.18239,-0.26792,0.05275,0.16302
0.019372,-0.14544,0.10014,-0.07838,-0.26166,-0.0062585,-0.18328,0.13828,0.19431,-0.3013,0.029206,0.18209
0.016391,-0.15378,0.14067,-0.10729,-0.22143,-0.029206,-0.21398,0.14246,0.20027,-0.30905,-0.0017881,0.18805
0.072122,-0.16212,0.16451,-0.14275,-0.27835,-0.05573,-0.24229,0.14514,0.23872,-0.28104,-0.035763,0.19342
0.13113,-0.17405,0.17881,-0.15825,-0.31918,-0.082254,-0.27478,0.13649,0.26405,-0.2709,-0.066161,0.1955
0.14514,-0.18954,0.20206,-0.15348,-0.29802,-0.11921,-0.30249,0.11802,0.27508,-0.28819,-0.089407,0.19759
0.13888,-0.1961,0.21547,-0.15438,-0.2709,-0.1505,-0.32246,0.088513,0.28402,-0.31352,-0.12219,0.1958
0.14871,-0.19312,0.22233,-0.1514,-0.24587,-0.19878,-0.3475,0.061095,0.27835,-0.33706,-0.15557,0.20802
0.18686,-0.1815,0.23454,-0.14901,-0.23246,-0.23752,-0.36001,0.044107,0.2718,-0.33528,-0.16242,0.20415
